Time,Latitude,Longtitude,Altitude,Relative Altitude,GPS Vx,GPS Vy,GPS Vz,Heading,Roll,Pitch,Yaw,Rollspeed,Pitchspeed,YawSpeed,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Magnetic Field X,Magnetic Field Y,Magnetic Field Z
2.05,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,0,0,0,0,0,0,0,0,0
2.075,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,0,0,0,0,0,0,0,0,0
2.1,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,0,0,0,0,0,0,0,0,0
2.125,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,0,0,0,0,0,0,0,0,0
2.15,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,0,0,0,0,0,0,0,0,0
2.175,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,0,0,0,0,0,0,0,0,0
2.2,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,0,0,0,0,0,0,0,0,0
2.225,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,0,0,0,0,0,0,0,0,0
2.25,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,0,0,0,0,0,0,0,0,0
2.275,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,0,0,0,0,0,0,0,0,0
2.3,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,0,0,0,0,0,0,0,0,0
2.325,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,0,0,0,0,0,0,0,0,0
2.35,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,0,0,0,0,0,0,0,0,0
2.375,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,0,0,0,0,0,0,0,0,0
2.4,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,0,0,0,0,0,0,0,0,0
2.425,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,0,0,0,0,0,0,0,0,0
2.45,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,0,0,0,0,0,0,0,0,0
2.475,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,0,0,0,0,0,0,0,0,0
2.5,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,0,0,0,0,0,0,0,0,0
2.525,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,0,0,0,0,0,0,0,0,0
2.55,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,0,0,0,0,0,0,0,0,0
2.575,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,0,0,0,0,0,0,0,0,0
2.6,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,0,0,0,0,0,0,0,0,0
2.625,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,0,0,0,0,0,0,0,0,0
2.65,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,0,0,0,0,0,0,0,0,0
2.675,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,0,0,0,0,0,0,0,0,0
2.7,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,0,0,0,0,0,0,0,0,0
2.725,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,0,0,0,0,0,0,0,0,0
2.75,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,0,0,0,0,0,0,0,0,0
2.775,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,0,0,0,0,0,0,0,0,0
2.8,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,0,0,0,0,0,0,0,0,0
2.825,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,0,0,0,0,0,0,0,0,0
2.85,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,0,0,0,0,0,0,0,0,0
2.875,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
2.9,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
2.925,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
2.95,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
2.975,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.025,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.05,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.075,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.1,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.125,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.15,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.175,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.2,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.225,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.25,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.275,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.3,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.325,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.35,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.375,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.4,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.425,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.45,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.475,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.5,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.525,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.55,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.575,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.6,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.625,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.65,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.675,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.7,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.725,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.75,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.775,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.8,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.825,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.85,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.875,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.9,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.925,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.95,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
3.975,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
4,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
4.025,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
4.05,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
4.075,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
4.1,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
4.125,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
4.15,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
4.175,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
4.2,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
4.225,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
4.25,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
4.275,-353632618,1491652357,597860,13809,29,-72,-83,29623,-0.0239081,-0.300478,-1.11304,-0.0203899,-0.234527,-0.0529183,-12,1,-928,-16,-230,-49,-77,243,-520
