Time,Latitude,Longtitude,Altitude,Relative Altitude,GPS Vx,GPS Vy,GPS Vz,Heading,Roll,Pitch,Yaw,Rollspeed,Pitchspeed,YawSpeed,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Magnetic Field X,Magnetic Field Y,Magnetic Field Z
2.5,0,0,0,0,0,0,0,0,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
2.525,0,0,0,0,0,0,0,0,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
2.55,0,0,0,0,0,0,0,0,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
2.575,0,0,0,0,0,0,0,0,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
2.6,0,0,0,0,0,0,0,0,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
2.625,0,0,0,0,0,0,0,0,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
2.65,0,0,0,0,0,0,0,0,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
2.675,0,0,0,0,0,0,0,0,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
2.7,0,0,0,0,0,0,0,0,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
2.725,0,0,0,0,0,0,0,0,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
2.75,0,0,0,0,0,0,0,0,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
2.775,0,0,0,0,0,0,0,0,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
2.8,0,0,0,0,0,0,0,0,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
2.825,0,0,0,0,0,0,0,0,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
2.85,0,0,0,0,0,0,0,0,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
2.875,0,0,0,0,0,0,0,0,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
2.9,0,0,0,0,0,0,0,0,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
2.925,0,0,0,0,0,0,0,0,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
2.95,0,0,0,0,0,0,0,0,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
2.975,0,0,0,0,0,0,0,0,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
3.025,0,0,0,0,0,0,0,0,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
3.05,0,0,0,0,0,0,0,0,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
3.075,0,0,0,0,0,0,0,0,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
3.1,0,0,0,0,0,0,0,0,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
3.125,0,0,0,0,0,0,0,0,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
3.15,-353632622,1491652378,584060,3,0,2,0,29225,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
3.175,-353632622,1491652378,584060,3,0,2,0,29225,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
3.2,-353632622,1491652378,584060,3,0,2,0,29225,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
3.225,-353632622,1491652378,584060,3,0,2,0,29225,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
3.25,-353632622,1491652378,584060,3,0,2,0,29225,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
3.275,-353632622,1491652378,584060,3,0,2,0,29225,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
3.3,-353632622,1491652378,584060,3,0,2,0,29225,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
3.325,-353632622,1491652378,584060,3,0,2,0,29225,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
3.35,-353632622,1491652378,584060,3,0,2,0,29225,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
3.375,-353632622,1491652378,584060,3,0,2,0,29225,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
3.4,-353632622,1491652378,584060,3,0,2,0,29225,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
3.425,-353632622,1491652378,584060,3,0,2,0,29225,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
3.45,-353632622,1491652378,584060,3,0,2,0,29225,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
3.475,-353632622,1491652378,584060,3,0,2,0,29225,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
3.5,-353632622,1491652378,584060,3,0,2,0,29225,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
3.525,-353632622,1491652378,584060,3,0,2,0,29225,0.00162526,0.00119221,-1.18251,0.000213569,0.000388431,0.000899081,0,0,0,0,0,0,0,0,0
